,TF,Target,Label
6189,536,573,0
6190,536,30,0
6191,536,48,0
6192,536,318,0
6193,536,845,0
6194,536,703,0
6195,538,532,0
6196,538,339,0
6197,538,874,0
6198,542,1034,0
6199,542,653,0
6200,542,87,0
6201,542,173,0
6202,543,221,0
6203,547,303,0
6204,547,158,0
6205,547,454,0
6206,547,256,0
6207,551,228,0
6208,551,844,0
6209,551,140,0
6210,551,1079,0
6211,551,213,0
6212,551,627,0
6213,551,332,0
6214,551,495,0
6215,554,677,0
6216,555,912,0
6217,555,483,0
6218,555,898,0
6219,555,544,0
6220,555,918,0
6221,555,535,0
6222,555,670,0
6223,555,676,0
6224,555,477,0
6225,555,689,0
6226,555,879,0
6227,555,125,0
6228,555,474,0
6229,558,1046,0
6230,558,912,0
6231,559,751,0
6232,559,791,0
6233,559,859,0
6234,559,765,0
6235,559,312,0
6236,559,744,0
6237,559,749,0
6238,559,756,0
6239,559,846,0
6240,559,1063,0
6241,559,304,0
6242,559,414,0
6243,562,1072,0
6244,564,358,0
6245,564,206,0
6246,564,248,0
6247,567,147,0
6248,567,1113,0
6249,567,639,0
6250,567,1101,0
6251,567,141,0
6252,567,713,0
6253,567,924,0
6254,567,677,0
6255,567,862,0
6256,574,1103,0
6257,574,839,0
6258,575,1070,0
6259,575,984,0
6260,575,816,0
6261,575,188,0
6262,575,66,0
6263,575,614,0
6264,575,806,0
6265,575,152,0
6266,575,264,0
6267,575,391,0
6268,575,317,0
6269,575,73,0
6270,575,445,0
6271,576,208,0
6272,576,440,0
6273,576,593,0
6274,576,581,0
6275,576,565,0
6276,576,664,0
6277,576,146,0
6278,582,943,0
6279,582,603,0
6280,582,753,0
6281,582,905,0
6282,582,775,0
6283,582,780,0
6284,582,507,0
6285,582,337,0
6286,582,6,0
6287,582,221,0
6288,582,356,0
6289,582,766,0
6290,582,172,0
6291,582,142,0
6292,582,243,0
6293,582,1015,0
6294,582,604,0
6295,582,139,0
6296,582,1092,0
6297,586,742,0
6298,588,716,0
6299,588,457,0
6300,588,668,0
6301,588,982,0
6302,588,124,0
6303,588,451,0
6304,588,983,0
6305,588,184,0
6306,588,475,0
6307,588,331,0
6308,588,780,0
6309,588,437,0
6310,588,799,0
6311,588,486,0
6312,588,699,0
6313,588,358,0
6314,588,1073,0
6315,588,48,0
6316,588,294,0
6317,588,767,0
6318,588,593,0
6319,588,68,0
6320,588,698,0
6321,588,164,0
6322,589,662,0
6323,589,192,0
6324,589,28,0
6325,589,917,0
6326,589,713,0
6327,589,403,0
6328,589,72,0
6329,589,264,0
6330,589,183,0
6331,589,754,0
6332,589,270,0
6333,589,324,0
6334,589,657,0
6335,589,210,0
6336,589,211,0
6337,589,295,0
6338,589,731,0
6339,589,608,0
6340,589,260,0
6341,589,345,0
6342,589,44,0
6343,589,1037,0
6344,589,121,0
6345,589,642,0
6346,589,251,0
6347,589,869,0
6348,589,1058,0
6349,589,53,0
6350,589,472,0
6351,589,60,0
6352,589,644,0
6353,589,626,0
6354,589,812,0
6355,589,620,0
6356,589,969,0
6357,589,110,0
6358,589,834,0
6359,589,163,0
6360,594,191,0
6361,595,327,0
6362,595,198,0
6363,595,798,0
6364,595,619,0
6365,595,267,0
6366,595,504,0
6367,595,969,0
6368,595,926,0
6369,595,997,0
6370,595,9,0
6371,597,385,0
6372,597,789,0
6373,597,68,0
6374,597,704,0
6375,598,770,0
6376,598,970,0
6377,598,446,0
6378,598,1044,0
6379,598,926,0
6380,598,490,0
6381,598,864,0
6382,598,1087,0
6383,598,358,0
6384,602,1096,0
6385,602,546,0
6386,602,402,0
6387,603,903,0
6388,603,1065,0
6389,605,270,0
6390,605,454,0
6391,605,191,0
6392,605,850,0
6393,609,137,0
6394,609,1080,0
6395,609,102,0
6396,609,895,0
6397,609,327,0
6398,609,842,0
6399,609,722,0
6400,609,786,0
6401,609,542,0
6402,609,925,0
6403,611,506,0
6404,611,155,0
6405,611,783,0
6406,611,1089,0
6407,611,832,0
6408,611,52,0
6409,611,606,0
6410,611,1044,0
6411,611,488,0
6412,611,1015,0
6413,611,1016,0
6414,611,208,0
6415,611,276,0
6416,611,113,0
6417,611,963,0
6418,611,166,0
6419,611,759,0
6420,611,881,0
6421,611,21,0
6422,611,652,0
6423,611,331,0
6424,611,827,0
6425,611,283,0
6426,613,611,0
6427,613,251,0
6428,613,269,0
6429,613,452,0
6430,614,814,0
6431,614,1024,0
6432,614,198,0
6433,614,1070,0
6434,615,387,0
6435,616,33,0
6436,616,687,0
6437,616,800,0
6438,616,92,0
6439,616,310,0
6440,616,1109,0
6441,616,240,0
6442,617,61,0
6443,617,183,0
6444,617,373,0
6445,617,942,0
6446,620,68,0
6447,620,577,0
6448,624,738,0
6449,624,485,0
6450,624,1058,0
6451,624,382,0
6452,628,293,0
6453,628,85,0
6454,628,829,0
6455,628,768,0
6456,628,967,0
6457,628,789,0
6458,628,767,0
6459,628,715,0
6460,628,268,0
6461,628,956,0
6462,628,839,0
6463,628,36,0
6464,628,37,0
6465,628,94,0
6466,628,1031,0
6467,628,522,0
6468,628,113,0
6469,628,1037,0
6470,628,686,0
6471,628,29,0
6472,628,1109,0
6473,628,1117,0
6474,628,674,0
6475,628,954,0
6476,629,304,0
6477,629,845,0
6478,629,776,0
6479,629,324,0
6480,629,17,0
6481,629,788,0
6482,629,475,0
6483,629,968,0
6484,629,536,0
6485,629,791,0
6486,629,1053,0
6487,629,620,0
6488,629,1082,0
6489,634,776,0
6490,638,877,0
6491,640,31,0
6492,640,138,0
6493,640,637,0
6494,640,837,0
6495,640,207,0
6496,640,874,0
6497,640,731,0
6498,640,461,0
6499,640,226,0
6500,640,1104,0
6501,640,298,0
6502,640,1005,0
6503,640,402,0
6504,640,1017,0
6505,640,931,0
6506,640,306,0
6507,640,1118,0
6508,640,541,0
6509,640,793,0
6510,640,152,0
6511,640,507,0
6512,641,399,0
6513,641,942,0
6514,641,181,0
6515,641,1015,0
6516,641,260,0
6517,641,103,0
6518,642,536,0
6519,645,747,0
6520,645,488,0
6521,645,1117,0
6522,645,141,0
6523,645,493,0
6524,645,442,0
6525,645,884,0
6526,645,729,0
6527,645,218,0
6528,645,76,0
6529,645,495,0
6530,645,35,0
6531,648,700,0
6532,648,354,0
6533,648,634,0
6534,648,225,0
6535,648,995,0
6536,648,947,0
6537,648,205,0
6538,648,761,0
6539,648,40,0
6540,648,215,0
6541,648,136,0
6542,648,395,0
6543,648,659,0
6544,648,883,0
6545,648,390,0
6546,648,844,0
6547,648,832,0
6548,648,529,0
6549,648,952,0
6550,648,287,0
6551,648,1031,0
6552,648,156,0
6553,648,305,0
6554,648,967,0
6555,648,972,0
6556,648,837,0
6557,648,1069,0
6558,648,870,0
6559,648,711,0
6560,648,284,0
6561,648,391,0
6562,648,693,0
6563,648,232,0
6564,648,674,0
6565,648,498,0
6566,648,323,0
6567,648,640,0
6568,648,675,0
6569,648,1029,0
6570,648,27,0
6571,648,688,0
6572,648,929,0
6573,648,202,0
6574,648,272,0
6575,648,121,0
6576,648,422,0
6577,648,211,0
6578,648,74,0
6579,648,132,0
6580,648,333,0
6581,648,144,0
6582,648,874,0
6583,648,606,0
6584,648,715,0
6585,648,632,0
6586,648,909,0
6587,648,701,0
6588,648,939,0
6589,648,872,0
6590,648,73,0
6591,649,17,0
6592,649,420,0
6593,649,403,0
6594,649,342,0
6595,649,1053,0
6596,649,266,0
6597,649,999,0
6598,649,562,0
6599,653,274,0
6600,653,851,0
6601,653,416,0
6602,653,1116,0
6603,653,89,0
6604,653,683,0
6605,653,44,0
6606,653,293,0
6607,653,897,0
6608,653,761,0
6609,653,1041,0
6610,653,794,0
6611,654,93,0
6612,654,1052,0
6613,654,307,0
6614,654,103,0
6615,654,55,0
6616,654,794,0
6617,654,253,0
6618,654,1082,0
6619,654,461,0
6620,654,480,0
6621,654,248,0
6622,655,952,0
6623,655,378,0
6624,655,153,0
6625,655,255,0
6626,655,96,0
6627,655,398,0
6628,655,98,0
6629,655,822,0
6630,655,45,0
6631,655,49,0
6632,655,38,0
6633,655,481,0
6634,655,347,0
6635,655,302,0
6636,655,554,0
6637,655,1100,0
6638,655,387,0
6639,655,820,0
6640,655,892,0
6641,655,805,0
6642,660,942,0
6643,660,933,0
6644,660,591,0
6645,660,348,0
6646,660,53,0
6647,660,430,0
6648,661,788,0
6649,661,358,0
6650,664,234,0
6651,664,180,0
6652,664,132,0
6653,664,627,0
6654,664,241,0
6655,664,678,0
6656,664,394,0
6657,674,1070,0
6658,674,774,0
6659,676,786,0
6660,676,470,0
6661,676,944,0
6662,676,1093,0
6663,676,1118,0
6664,676,883,0
6665,676,1012,0
6666,679,854,0
6667,679,733,0
6668,679,431,0
6669,679,545,0
6670,680,860,0
6671,680,1095,0
6672,680,284,0
6673,680,182,0
6674,680,1099,0
6675,680,476,0
6676,680,300,0
6677,680,1000,0
6678,680,335,0
6679,680,397,0
6680,680,190,0
6681,680,27,0
6682,680,560,0
6683,680,275,0
6684,680,191,0
6685,680,1056,0
6686,680,723,0
6687,680,778,0
6688,681,945,0
6689,681,575,0
6690,685,69,0
6691,685,37,0
6692,685,129,0
6693,685,488,0
6694,685,271,0
6695,685,275,0
6696,685,722,0
6697,685,541,0
6698,687,801,0
6699,687,691,0
6700,691,788,0
6701,691,1086,0
6702,691,343,0
6703,691,437,0
6704,691,1044,0
6705,691,811,0
6706,691,104,0
6707,691,701,0
6708,691,127,0
6709,691,465,0
6710,691,921,0
6711,691,395,0
6712,691,1112,0
6713,691,124,0
6714,691,638,0
6715,691,906,0
6716,700,494,0
6717,700,183,0
6718,700,135,0
6719,702,436,0
6720,702,972,0
6721,703,640,0
6722,703,2,0
6723,703,625,0
6724,703,98,0
6725,705,393,0
6726,705,31,0
6727,705,77,0
6728,705,920,0
6729,705,80,0
6730,705,413,0
6731,705,570,0
6732,705,980,0
6733,705,213,0
6734,705,499,0
6735,705,354,0
6736,713,581,0
6737,713,748,0
6738,713,255,0
6739,713,666,0
6740,713,875,0
6741,713,239,0
6742,713,1102,0
6743,713,809,0
6744,713,650,0
6745,713,779,0
6746,713,887,0
6747,713,739,0
6748,713,412,0
6749,715,800,0
6750,715,198,0
6751,715,926,0
6752,715,417,0
6753,715,856,0
6754,715,954,0
6755,715,1105,0
6756,715,529,0
6757,715,99,0
6758,719,1100,0
6759,721,1,0
6760,723,8,0
6761,723,942,0
6762,723,193,0
6763,723,655,0
6764,723,343,0
6765,723,727,0
6766,723,744,0
6767,723,1115,0
6768,723,623,0
6769,723,242,0
6770,723,683,0
6771,723,35,0
6772,723,766,0
6773,723,656,0
6774,724,507,0
6775,724,917,0
6776,726,373,0
6777,726,791,0
6778,727,134,0
6779,727,619,0
6780,727,11,0
6781,727,34,0
6782,727,1115,0
6783,727,835,0
6784,727,321,0
6785,727,754,0
6786,727,1072,0
6787,727,833,0
6788,727,119,0
6789,727,885,0
6790,727,1014,0
6791,727,962,0
6792,727,611,0
6793,727,110,0
6794,727,391,0
6795,727,868,0
6796,727,54,0
6797,727,688,0
6798,727,930,0
6799,727,432,0
6800,727,271,0
6801,727,971,0
6802,727,367,0
6803,727,517,0
6804,728,786,0
6805,728,1044,0
6806,728,1063,0
6807,728,1001,0
6808,728,141,0
6809,729,444,0
6810,729,176,0
6811,729,1097,0
6812,729,838,0
6813,729,390,0
6814,732,943,0
6815,732,778,0
6816,733,849,0
6817,733,629,0
6818,733,458,0
6819,733,729,0
6820,733,884,0
6821,733,1045,0
6822,733,507,0
6823,733,371,0
6824,733,234,0
6825,733,948,0
6826,737,5,0
6827,737,713,0
6828,737,73,0
6829,737,346,0
6830,737,95,0
6831,737,125,0
6832,737,972,0
6833,737,834,0
6834,740,1006,0
6835,740,774,0
6836,740,898,0
6837,740,910,0
6838,740,946,0
6839,740,313,0
6840,740,192,0
6841,743,591,0
6842,743,950,0
6843,743,797,0
6844,743,301,0
6845,743,967,0
6846,743,875,0
6847,743,145,0
6848,745,123,0
6849,745,1097,0
6850,745,957,0
6851,745,1031,0
6852,745,32,0
6853,745,416,0
6854,745,24,0
6855,745,1107,0
6856,745,917,0
6857,745,727,0
6858,745,324,0
6859,745,971,0
6860,745,35,0
6861,746,980,0
6862,746,970,0
6863,746,1105,0
6864,746,262,0
6865,746,866,0
6866,746,94,0
6867,746,776,0
6868,746,688,0
6869,746,19,0
6870,748,386,0
6871,749,748,0
6872,749,303,0
6873,749,572,0
6874,749,559,0
6875,751,752,0
6876,754,450,0
6877,754,384,0
6878,754,423,0
6879,754,1094,0
6880,754,472,0
6881,754,611,0
6882,754,618,0
6883,754,893,0
6884,754,1029,0
6885,754,1117,0
6886,754,959,0
6887,754,758,0
6888,754,673,0
6889,754,312,0
6890,754,929,0
6891,754,518,0
6892,754,119,0
6893,754,72,0
6894,754,924,0
6895,754,601,0
6896,755,461,0
6897,755,142,0
6898,755,532,0
6899,755,731,0
6900,755,886,0
6901,755,639,0
6902,755,753,0
6903,755,783,0
6904,756,820,0
6905,756,52,0
6906,756,607,0
6907,756,662,0
6908,757,665,0
6909,759,326,0
6910,759,1045,0
6911,759,1106,0
6912,761,516,0
6913,761,947,0
6914,761,609,0
6915,761,538,0
6916,763,481,0
6917,763,55,0
6918,763,94,0
6919,763,470,0
6920,763,34,0
6921,763,775,0
6922,763,60,0
6923,763,447,0
6924,763,892,0
6925,764,821,0
6926,764,7,0
6927,764,1041,0
6928,764,370,0
6929,764,547,0
6930,764,336,0
6931,764,408,0
6932,764,1104,0
6933,764,681,0
6934,764,227,0
6935,764,581,0
6936,764,736,0
6937,764,462,0
6938,764,656,0
6939,764,468,0
6940,764,624,0
6941,765,139,0
6942,765,815,0
6943,765,1070,0
6944,765,994,0
6945,765,720,0
6946,765,889,0
6947,765,332,0
6948,766,389,0
6949,770,228,0
6950,770,281,0
6951,770,426,0
6952,770,947,0
6953,772,1018,0
6954,772,308,0
6955,772,95,0
6956,772,645,0
6957,772,111,0
6958,772,239,0
6959,772,1110,0
6960,772,329,0
6961,772,564,0
6962,772,771,0
6963,772,803,0
6964,772,628,0
6965,772,205,0
6966,772,607,0
6967,772,945,0
6968,772,559,0
6969,772,998,0
6970,772,824,0
6971,773,1100,0
6972,774,656,0
6973,774,38,0
6974,774,328,0
6975,774,274,0
6976,774,245,0
6977,774,533,0
6978,774,809,0
6979,774,961,0
6980,774,854,0
6981,774,59,0
6982,774,847,0
6983,774,232,0
6984,775,944,0
6985,775,469,0
6986,775,745,0
6987,775,695,0
6988,775,319,0
6989,775,329,0
6990,775,675,0
6991,775,1068,0
6992,775,636,0
6993,775,3,0
6994,775,1110,0
6995,775,434,0
6996,777,1044,0
6997,777,82,0
6998,777,742,0
6999,777,536,0
7000,777,619,0
7001,777,682,0
7002,777,93,0
7003,777,272,0
7004,778,391,0
7005,779,979,0
7006,779,591,0
7007,779,194,0
7008,779,1011,0
7009,782,383,0
7010,782,622,0
7011,782,360,0
7012,782,123,0
7013,782,496,0
7014,782,436,0
7015,782,224,0
7016,782,1091,0
7017,782,908,0
7018,782,130,0
7019,782,686,0
7020,782,167,0
7021,782,722,0
7022,782,452,0
7023,782,967,0
7024,782,725,0
7025,782,910,0
7026,782,769,0
7027,782,196,0
7028,782,431,0
7029,782,141,0
7030,785,107,0
7031,785,261,0
7032,786,1074,0
7033,786,240,0
7034,786,1054,0
7035,786,168,0
7036,787,849,0
7037,787,610,0
7038,787,360,0
7039,787,97,0
7040,788,435,0
7041,788,80,0
7042,788,76,0
7043,791,21,0
7044,794,9,0
7045,797,34,0
7046,800,487,0
7047,800,285,0
7048,806,519,0
7049,806,988,0
7050,806,732,0
7051,806,908,0
7052,806,620,0
7053,806,851,0
7054,806,134,0
7055,806,769,0
7056,806,386,0
7057,807,599,0
7058,807,502,0
7059,807,688,0
7060,807,159,0
7061,812,700,0
7062,812,346,0
7063,812,196,0
7064,812,972,0
7065,812,186,0
7066,812,568,0
7067,812,576,0
7068,812,811,0
7069,812,935,0
7070,812,936,0
7071,812,549,0
7072,812,445,0
7073,812,699,0
7074,812,857,0
7075,812,15,0
7076,812,276,0
7077,812,35,0
7078,812,923,0
7079,812,604,0
7080,812,39,0
7081,812,180,0
7082,812,801,0
7083,812,559,0
7084,812,126,0
7085,812,888,0
7086,812,403,0
7087,812,240,0
7088,813,397,0
7089,813,1041,0
7090,813,807,0
7091,816,803,0
7092,816,160,0
7093,816,342,0
7094,816,312,0
7095,816,992,0
7096,816,1064,0
7097,816,505,0
7098,816,109,0
7099,816,121,0
7100,816,244,0
7101,816,655,0
7102,816,145,0
7103,817,886,0
7104,817,255,0
7105,817,368,0
7106,817,515,0
7107,817,792,0
7108,817,125,0
7109,817,521,0
7110,817,318,0
7111,817,361,0
7112,817,429,0
7113,817,1049,0
7114,817,11,0
7115,817,1026,0
7116,817,1099,0
7117,817,494,0
7118,817,1054,0
7119,817,681,0
7120,817,835,0
7121,817,773,0
7122,817,1019,0
7123,821,1080,0
7124,821,480,0
7125,821,1059,0
7126,821,780,0
7127,824,117,0
7128,824,510,0
7129,824,462,0
7130,824,402,0
7131,825,160,0
7132,825,197,0
7133,825,494,0
7134,828,247,0
7135,829,115,0
7136,833,185,0
7137,833,145,0
7138,833,83,0
7139,833,1058,0
7140,834,1046,0
7141,834,236,0
7142,834,122,0
7143,835,475,0
7144,835,421,0
7145,835,442,0
7146,835,523,0
7147,837,436,0
7148,837,52,0
7149,837,554,0
7150,837,626,0
7151,837,412,0
7152,837,976,0
7153,837,409,0
7154,837,984,0
7155,837,701,0
7156,837,977,0
7157,837,22,0
7158,837,908,0
7159,842,880,0
7160,842,42,0
7161,842,1106,0
7162,842,990,0
7163,842,467,0
7164,842,711,0
7165,842,510,0
7166,842,271,0
7167,843,840,0
7168,843,683,0
7169,843,288,0
7170,843,234,0
7171,843,275,0
7172,843,482,0
7173,843,117,0
7174,843,987,0
7175,843,28,0
7176,843,661,0
7177,843,908,0
7178,843,669,0
7179,846,98,0
7180,846,176,0
7181,846,122,0
7182,846,801,0
7183,846,240,0
7184,846,1101,0
7185,846,643,0
7186,846,552,0
7187,846,163,0
7188,846,133,0
7189,846,312,0
7190,846,762,0
7191,846,979,0
7192,848,104,0
7193,848,74,0
7194,848,341,0
7195,848,544,0
7196,848,994,0
7197,848,201,0
7198,848,217,0
7199,848,688,0
7200,851,589,0
7201,851,315,0
7202,851,520,0
7203,851,371,0
7204,851,652,0
7205,851,515,0
7206,851,985,0
7207,852,460,0
7208,852,735,0
7209,852,1038,0
7210,852,647,0
7211,852,1017,0
7212,852,194,0
7213,852,1113,0
7214,855,970,0
7215,855,893,0
7216,855,66,0
7217,855,655,0
7218,855,637,0
7219,857,34,0
7220,857,129,0
7221,857,479,0
7222,857,488,0
7223,857,614,0
7224,857,863,0
7225,857,427,0
7226,865,32,0
7227,865,609,0
7228,865,1037,0
7229,865,91,0
7230,865,739,0
7231,865,840,0
7232,865,534,0
7233,865,1060,0
7234,865,749,0
7235,865,377,0
7236,865,50,0
7237,865,708,0
7238,865,1016,0
7239,865,250,0
7240,865,848,0
7241,865,1029,0
7242,865,992,0
7243,867,339,0
7244,867,675,0
7245,867,146,0
7246,867,386,0
7247,867,806,0
7248,867,1006,0
7249,867,722,0
7250,867,314,0
7251,867,503,0
7252,867,1108,0
7253,867,16,0
7254,867,161,0
7255,867,89,0
7256,867,105,0
7257,867,604,0
7258,867,252,0
7259,867,734,0
7260,867,233,0
7261,867,230,0
7262,867,301,0
7263,867,565,0
7264,867,350,0
7265,867,997,0
7266,867,586,0
7267,867,151,0
7268,867,478,0
7269,867,562,0
7270,867,55,0
7271,867,1008,0
7272,867,520,0
7273,867,741,0
7274,867,924,0
7275,867,235,0
7276,867,758,0
7277,867,1038,0
7278,867,1100,0
7279,867,1106,0
7280,867,53,0
7281,867,1056,0
7282,867,137,0
7283,867,259,0
7284,867,901,0
7285,867,394,0
7286,867,169,0
7287,867,81,0
7288,867,1115,0
7289,867,656,0
7290,867,171,0
7291,867,194,0
7292,867,311,0
7293,867,787,0
7294,867,125,0
7295,867,922,0
7296,867,523,0
7297,867,433,0
7298,867,131,0
7299,867,932,0
7300,867,671,0
7301,867,825,0
7302,867,559,0
7303,867,1081,0
7304,867,531,0
7305,867,398,0
7306,867,691,0
7307,867,803,0
7308,867,446,0
7309,867,50,0
7310,867,1076,0
7311,867,222,0
7312,868,736,0
7313,868,315,0
7314,868,978,0
7315,868,347,0
7316,868,300,0
7317,868,186,0
7318,868,155,0
7319,868,779,0
7320,869,497,0
7321,869,711,0
7322,869,240,0
7323,869,257,0
7324,869,616,0
7325,869,967,0
7326,869,854,0
7327,869,837,0
7328,869,1061,0
7329,869,1090,0
7330,871,97,0
7331,871,229,0
7332,871,106,0
7333,871,1031,0
7334,874,154,0
7335,874,158,0
7336,874,361,0
7337,874,553,0
7338,874,360,0
7339,874,79,0
7340,874,671,0
7341,874,838,0
7342,874,742,0
7343,874,209,0
7344,874,276,0
7345,874,242,0
7346,874,695,0
7347,880,963,0
7348,880,313,0
7349,880,566,0
7350,880,53,0
7351,881,107,0
7352,881,814,0
7353,881,615,0
7354,881,679,0
7355,881,14,0
7356,881,960,0
7357,881,301,0
7358,881,121,0
7359,881,424,0
7360,881,403,0
7361,883,185,0
7362,883,99,0
7363,883,698,0
7364,883,919,0
7365,884,993,0
7366,884,613,0
7367,884,302,0
7368,884,880,0
7369,884,594,0
7370,887,617,0
7371,887,328,0
7372,887,1060,0
7373,887,627,0
7374,887,603,0
7375,887,626,0
7376,887,1113,0
7377,887,804,0
7378,887,479,0
7379,887,12,0
7380,887,480,0
7381,887,241,0
7382,887,533,0
7383,887,1097,0
7384,887,192,0
7385,889,371,0
7386,889,427,0
7387,889,190,0
7388,889,316,0
7389,889,964,0
7390,889,953,0
7391,889,237,0
7392,889,782,0
7393,889,712,0
7394,889,375,0
7395,889,288,0
7396,895,460,0
7397,895,24,0
7398,896,413,0
7399,896,120,0
7400,896,639,0
7401,896,803,0
7402,898,782,0
7403,898,233,0
7404,898,259,0
7405,898,1066,0
7406,898,327,0
7407,898,983,0
7408,898,877,0
7409,898,317,0
7410,898,694,0
7411,898,684,0
7412,898,27,0
7413,898,281,0
7414,898,59,0
7415,898,526,0
7416,898,731,0
7417,898,296,0
7418,898,1,0
7419,898,476,0
7420,898,86,0
7421,898,688,0
7422,898,638,0
7423,898,599,0
7424,898,17,0
7425,898,434,0
7426,898,779,0
7427,898,626,0
7428,898,189,0
7429,898,450,0
7430,901,186,0
7431,901,776,0
7432,901,542,0
7433,901,195,0
7434,901,1050,0
7435,901,220,0
7436,901,785,0
7437,901,432,0
7438,901,844,0
7439,901,96,0
7440,901,814,0
7441,902,492,0
7442,902,31,0
7443,902,209,0
7444,902,1028,0
7445,902,127,0
7446,902,394,0
7447,902,724,0
7448,902,1050,0
7449,902,32,0
7450,902,292,0
7451,902,366,0
7452,902,341,0
7453,903,1044,0
7454,906,689,0
7455,906,520,0
7456,906,150,0
7457,906,263,0
7458,906,405,0
7459,906,424,0
7460,906,283,0
7461,906,870,0
7462,906,527,0
7463,906,1072,0
7464,906,552,0
7465,906,568,0
7466,908,577,0
7467,908,192,0
7468,908,152,0
7469,908,591,0
7470,908,366,0
7471,908,805,0
7472,908,489,0
7473,912,53,0
7474,912,863,0
7475,912,141,0
7476,912,922,0
7477,912,518,0
7478,912,265,0
7479,912,33,0
7480,912,543,0
7481,912,625,0
7482,912,398,0
7483,912,37,0
7484,912,737,0
7485,912,517,0
7486,912,213,0
7487,912,747,0
7488,912,358,0
7489,912,777,0
7490,912,792,0
7491,913,208,0
7492,914,474,0
7493,917,772,0
7494,917,436,0
7495,917,262,0
7496,917,793,0
7497,917,690,0
7498,917,556,0
7499,917,943,0
7500,917,205,0
7501,917,679,0
7502,917,786,0
7503,917,344,0
7504,917,519,0
7505,917,961,0
7506,917,916,0
7507,917,208,0
7508,917,564,0
7509,917,87,0
7510,917,611,0
7511,917,387,0
7512,917,33,0
7513,917,742,0
7514,917,711,0
7515,917,328,0
7516,917,585,0
7517,917,507,0
7518,917,719,0
7519,917,988,0
7520,917,789,0
7521,917,816,0
7522,917,926,0
7523,917,408,0
7524,917,8,0
7525,917,218,0
7526,917,1048,0
7527,917,529,0
7528,917,419,0
7529,917,1085,0
7530,917,858,0
7531,917,1057,0
7532,917,879,0
7533,918,323,0
7534,918,35,0
7535,918,1111,0
7536,918,348,0
7537,918,311,0
7538,918,1095,0
7539,921,653,0
7540,921,374,0
7541,921,536,0
7542,921,559,0
7543,921,267,0
7544,921,747,0
7545,922,812,0
7546,922,238,0
7547,922,52,0
7548,922,122,0
7549,922,254,0
7550,922,871,0
7551,922,625,0
7552,922,1007,0
7553,922,10,0
7554,922,1072,0
7555,922,220,0
7556,922,542,0
7557,928,915,0
7558,928,389,0
7559,928,972,0
7560,928,48,0
7561,928,792,0
7562,928,723,0
7563,928,932,0
7564,928,1058,0
7565,928,551,0
7566,928,228,0
7567,928,396,0
7568,928,321,0
7569,928,948,0
7570,928,1014,0
7571,928,997,0
7572,928,44,0
7573,928,602,0
7574,928,347,0
7575,928,338,0
7576,928,773,0
7577,928,35,0
7578,928,267,0
7579,928,8,0
7580,928,656,0
7581,929,687,0
7582,929,614,0
7583,929,266,0
7584,929,1066,0
7585,929,349,0
7586,929,972,0
7587,929,1068,0
7588,929,84,0
7589,929,715,0
7590,929,655,0
7591,929,442,0
7592,929,727,0
7593,929,887,0
7594,929,278,0
7595,929,263,0
7596,930,394,0
7597,934,707,0
7598,934,35,0
7599,934,873,0
7600,934,85,0
7601,935,378,0
7602,935,402,0
7603,935,45,0
7604,935,508,0
7605,935,988,0
7606,935,1033,0
7607,935,973,0
7608,935,336,0
7609,939,871,0
7610,940,370,0
7611,940,826,0
7612,940,139,0
7613,940,786,0
7614,941,710,0
7615,941,1039,0
7616,944,372,0
7617,944,902,0
7618,944,592,0
7619,944,297,0
7620,944,197,0
7621,944,181,0
7622,944,67,0
7623,944,591,0
7624,944,892,0
7625,944,551,0
7626,944,175,0
7627,944,820,0
7628,944,580,0
7629,944,1034,0
7630,944,1091,0
7631,944,6,0
7632,944,606,0
7633,944,384,0
7634,944,646,0
7635,944,563,0
7636,945,574,0
7637,947,612,0
7638,951,1018,0
7639,951,797,0
7640,951,29,0
7641,951,42,0
7642,951,192,0
7643,951,5,0
7644,951,413,0
7645,951,849,0
7646,951,1112,0
7647,951,267,0
7648,953,174,0
7649,953,833,0
7650,953,1055,0
7651,953,979,0
7652,953,1098,0
7653,953,352,0
7654,953,49,0
7655,953,985,0
7656,953,1039,0
7657,953,24,0
7658,958,1071,0
7659,958,139,0
7660,960,734,0
7661,960,241,0
7662,960,406,0
7663,960,703,0
7664,961,512,0
7665,961,180,0
7666,961,950,0
7667,961,406,0
7668,961,203,0
7669,961,486,0
7670,961,668,0
7671,961,874,0
7672,961,791,0
7673,961,1039,0
7674,961,39,0
7675,961,331,0
7676,961,965,0
7677,961,71,0
7678,961,74,0
7679,961,295,0
7680,961,2,0
7681,961,259,0
7682,961,126,0
7683,961,1092,0
7684,961,917,0
7685,961,557,0
7686,961,327,0
7687,961,145,0
7688,961,652,0
7689,961,698,0
7690,961,437,0
7691,961,12,0
7692,961,513,0
7693,961,862,0
7694,961,257,0
7695,961,840,0
7696,961,113,0
7697,961,632,0
7698,961,1057,0
7699,961,518,0
7700,961,89,0
7701,961,795,0
7702,961,1047,0
7703,961,691,0
7704,966,871,0
7705,966,53,0
7706,966,1103,0
7707,966,695,0
7708,966,185,0
7709,966,680,0
7710,966,289,0
7711,966,622,0
7712,966,1068,0
7713,966,285,0
7714,966,768,0
7715,966,790,0
7716,966,233,0
7717,966,915,0
7718,967,189,0
7719,967,600,0
7720,967,9,0
7721,967,261,0
7722,977,1036,0
7723,977,261,0
7724,977,916,0
